iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
18175,Pristis pectinata,NA,central-africa,NA,NA
181797,Dormitator lebretonis,LC,central-africa,0,LC
181933,Yongeichthys thomasi,NA,central-africa,NA,NA
182165,Gobionellus occidentalis,LC,central-africa,0,LC
182223,Coptodon guineensis,LC,central-africa,0,LC
182239,Eleotris daganensis,LC,central-africa,0,LC
182285,Periophthalmus barbarus,LC,central-africa,0,LC
182330,Bryconalestes longipinnis,LC,central-africa,0,LC
182363,Bostrychus africanus,LC,central-africa,0,LC
182498,Tylochromis praecox,DD,central-africa,NA,DD
182521,Pelmatolapia cabrae,LC,central-africa,0,LC
182611,Ethmalosa fimbriata,LC,central-africa,0,LC
182736,Clarias ngamensis,LC,central-africa,0,LC
182807,Poropanchax scheeli,LC,central-africa,0,LC
182905,Pelvicachromis pulcher,LC,central-africa,0,LC
182997,Chrysichthys nigrodigitatus,LC,central-africa,0,LC
183153,Myrophis plumbeus,LC,central-africa,0,LC
183156,Awaous lateristriga,LC,central-africa,0,LC
183161,Sicydium brevifile,VU,central-africa,0.4,VU
183169,Eleotris vittata,LC,central-africa,0,LC
183170,Nematogobius maindroni,LC,central-africa,0,LC
183171,Chelon dumerili,LC,central-africa,0,LC
183175,Porogobius schlegelii,LC,central-africa,0,LC
183177,Bathygobius soporator,LC,central-africa,0,LC
184590,Galatea nux,LC,central-africa,0,LC
184626,Iphigenia curta,LC,central-africa,0,LC
184635,Galatea schwabi,DD,central-africa,NA,DD
184686,Mytilopsis africana,LC,central-africa,0,LC
184700,Galatea heukelomii,LC,central-africa,0,LC
184711,Iphigenia laevigata,LC,central-africa,0,LC
184745,Galatea cailliaudi,LC,central-africa,0,LC
185750,Tralia ovula,NA,central-africa,NA,NA
186078,Bathygobius casamancus,NA,central-africa,NA,NA
186069,Mauligobius nigri,DD,central-africa,NA,DD
39414,Fontitrygon ukpam,LC,central-africa,0,LC
40090,Vitta rubricata,DD,central-africa,NA,DD
63378,Parailia occidentalis,LC,central-africa,0,LC
182389,Pelvicachromis subocellatus,LC,central-africa,0,LC
182549,Elops lacerta,LC,central-africa,0,LC
184723,Galatea congica,LC,central-africa,0,LC
184732,Galatea tenuicula,LC,central-africa,0,LC
14628,Neritina natalensis,DD,northeastern-africa,NA,DD
165795,Thiara amarula,DD,northeastern-africa,NA,DD
184493,Melampus massauensis,DD,northeastern-africa,NA,DD
184520,Laemodonta oblonga,DD,northeastern-africa,NA,DD
184576,Laemodonta amplicata,DD,northeastern-africa,NA,DD
184679,Cerithidea decollata,DD,northeastern-africa,NA,DD
184692,Melampus semiaratus,DD,northeastern-africa,NA,DD
185773,Cassidula mustelina,DD,northeastern-africa,NA,DD
185774,Pedipes affinis,DD,northeastern-africa,NA,DD
185777,Terebralia palustris,DD,northeastern-africa,NA,DD
185778,Melampus siamensis,DD,northeastern-africa,NA,DD
185780,Pirenella conica,DD,northeastern-africa,NA,DD
185783,Hydrobia eythraea,DD,northeastern-africa,NA,DD
135567,Mugil cephalus,LC,eastern-africa,0,LC
154855,Hippichthys spicifer,LC,eastern-africa,0,LC
155201,Ambassis urotaenia,LC,eastern-africa,0,LC
16012,Favonigobius reichei,LC,eastern-africa,0,LC
165773,Neritina pulligera,DD,eastern-africa,NA,DD
165795,Thiara amarula,DD,eastern-africa,NA,DD
166552,Pisodonophis boro,LC,eastern-africa,0,LC
166856,Planiliza macrolepis,LC,eastern-africa,0,LC
166868,Megalops cyprinoides,LC,eastern-africa,0,LC
166892,Terapon jarbua,LC,eastern-africa,0,LC
166975,Oreochromis niloticus,LC,eastern-africa,0,LC
169361,Hippichthys heptagonus,LC,eastern-africa,0,LC
172321,Ambassis gymnocephalus,LC,eastern-africa,0,LC
182736,Clarias ngamensis,LC,eastern-africa,0,LC
182822,Stenogobius kenyae,LC,eastern-africa,0,LC
183152,Microphis fluviatilis,LC,eastern-africa,0,LC
183155,Anguilla mossambica,LC,eastern-africa,0,LC
183158,Kuhlia rupestris,LC,eastern-africa,0,LC
183160,Awaous aeneofuscus,LC,eastern-africa,0,LC
183165,Arius africanus,LC,eastern-africa,0,LC
183167,Hippichthys cyanospilos,LC,eastern-africa,0,LC
184679,Cerithidea decollata,DD,eastern-africa,NA,DD
60708,Xenochromis hecqui,DD,eastern-africa,NA,DD
63338,Oreochromis mossambicus,VU,eastern-africa,0.4,VU
7135,Eleotris melanosoma,LC,eastern-africa,0,LC
9266,Psammogobius biocellatus,LC,eastern-africa,0,LC
155342,Mercuria similis,LC,northern-africa,0,LC
155734,Ecrobia ventrosa,LC,northern-africa,0,LC
155989,Eupaludestrina stagnorum,LC,northern-africa,0,LC
155568,Radix auricularia,RE,northern-africa,NA,NA
166925,Monodactylus argenteus,DD,northern-africa,NA,DD
181550,Dalophis boulengeri,DD,northern-africa,NA,DD
182223,Coptodon guineensis,DD,northern-africa,NA,DD
182997,Chrysichthys nigrodigitatus,DD,northern-africa,NA,DD
184552,Hydrobia recta,LC,northern-africa,0,LC
184740,Hydrobia musaensis,LC,northern-africa,0,LC
184759,Hydrobia joossei,NT,northern-africa,0.2,NT
185786,Hydrobia minoricensis,EN,northern-africa,0.6,EN
60344,Anguilla anguilla,EN,northern-africa,0.6,EN
903,Alosa alosa,RE,northern-africa,NA,NA
904,Alosa fallax,RE,northern-africa,NA,NA
13145,Menidia conchorum,EN,gulf-of-mexico,0.6,EN
185905,Tigrigobius redimiculus,VU,gulf-of-mexico,0.4,VU
185947,Bollmannia communis,LC,gulf-of-mexico,0,LC
185948,Chriolepis benthonis,DD,gulf-of-mexico,NA,DD
185950,Chriolepis vespa,LC,gulf-of-mexico,0,LC
185979,Elacatinus jarocho,EN,gulf-of-mexico,0.6,EN
186011,Gobiosoma longipala,LC,gulf-of-mexico,0,LC
187608,Halichoeres burekae,EN,gulf-of-mexico,0.6,EN
190136,Ogcocephalus pantostictus,LC,gulf-of-mexico,0,LC
190140,Hyperoglyphe bythites,LC,gulf-of-mexico,0,LC
190436,Prionotus martis,LC,gulf-of-mexico,0,LC
191208,Brevoortia patronus,LC,gulf-of-mexico,0,LC
193611,Sphoeroides parvus,LC,gulf-of-mexico,0,LC
196677,Fundulus xenica,LC,gulf-of-mexico,0,LC
196678,Fundulus jenkinsi,VU,gulf-of-mexico,0.4,VU
196679,Fundulus pulvereus,LC,gulf-of-mexico,0,LC
196681,Ogcocephalus declivirostris,LC,gulf-of-mexico,0,LC
196683,Gunterichthys longipenis,LC,gulf-of-mexico,0,LC
196686,Chasmodes longimaxilla,LC,gulf-of-mexico,0,LC
196687,Hypleurochilus caudovittatus,LC,gulf-of-mexico,0,LC
196688,Hypleurochilus multifilis,LC,gulf-of-mexico,0,LC
196689,Microdesmus lanceolatus,LC,gulf-of-mexico,0,LC
196693,Gymnachirus texae,LC,gulf-of-mexico,0,LC
196695,Prionotus longispinosus,LC,gulf-of-mexico,0,LC
196696,Prionotus paralatus,LC,gulf-of-mexico,0,LC
19898,Sanopus reticulatus,EN,gulf-of-mexico,0.6,EN
199259,Gordiichthys ergodes,DD,gulf-of-mexico,NA,DD
199342,Ophichthus rex,LC,gulf-of-mexico,0,LC
199855,Halieutichthys intermedius,LC,gulf-of-mexico,0,LC
908,Alosa alabamae,NT,gulf-of-mexico,0.2,NT
16432098,Caulolatilus intermedius,LC,gulf-of-mexico,0,LC
190387,Neobythites gilli,LC,gulf-of-mexico,0,LC
16759571,Peprilus burti,LC,gulf-of-mexico,0,LC
155199,Ethadophis akkistikos,LC,gulf-of-mexico,0,LC
47140142,Menidia clarkhubbsi,DD,gulf-of-mexico,NA,DD
47149690,Hypoplectrus castroaguirrei,EN,gulf-of-mexico,0.6,EN
190456,Ariopsis felis,LC,gulf-of-mexico,0,LC
196806,Bagre marinus,LC,gulf-of-mexico,0,LC
16441120,Hypoatherina harringtonensis,LC,gulf-of-mexico,0,LC
190241,Melanorhinus microps,LC,gulf-of-mexico,0,LC
190257,Opsanus beta,LC,gulf-of-mexico,0,LC
190438,Opsanus dichrostomus,LC,gulf-of-mexico,0,LC
196672,Opsanus pardus,LC,gulf-of-mexico,0,LC
190320,Opsanus phobetron,LC,gulf-of-mexico,0,LC
13486514,Ablennes hians,LC,gulf-of-mexico,0,LC
189819,Strongylura notata,LC,gulf-of-mexico,0,LC
190195,Strongylura timucu,LC,gulf-of-mexico,0,LC
191831,Centropomus ensiferus,LC,gulf-of-mexico,0,LC
191832,Centropomus mexicanus,LC,gulf-of-mexico,0,LC
190327,Centropomus parallelus,LC,gulf-of-mexico,0,LC
191833,Centropomus pectinatus,LC,gulf-of-mexico,0,LC
191835,Centropomus undecimalis,LC,gulf-of-mexico,0,LC
190418,Amblycirrhitus pinos,LC,gulf-of-mexico,0,LC
191308,Floridichthys carpio,LC,gulf-of-mexico,0,LC
191309,Floridichthys polyommus,LC,gulf-of-mexico,0,LC
185972,Dormitator maculatus,LC,gulf-of-mexico,0,LC
185989,Eleotris amblyopsis,LC,gulf-of-mexico,0,LC
185990,Eleotris perniger,LC,gulf-of-mexico,0,LC
185992,Erotelis smaragdus,LC,gulf-of-mexico,0,LC
186008,Gobiomorus dormitor,LC,gulf-of-mexico,0,LC
186019,Guavina guavina,LC,gulf-of-mexico,0,LC
16759167,Liopropoma carmabi,LC,gulf-of-mexico,0,LC
16759176,Liopropoma eukrines,LC,gulf-of-mexico,0,LC
16759184,Liopropoma mowbrayi,LC,gulf-of-mexico,0,LC
16759188,Liopropoma rubre,LC,gulf-of-mexico,0,LC
16759321,Pseudogramma gregoryi,LC,gulf-of-mexico,0,LC
16759340,Rypticus bistrispinus,LC,gulf-of-mexico,0,LC
16811574,Rypticus carpenteri,LC,gulf-of-mexico,0,LC
16759353,Rypticus maculatus,LC,gulf-of-mexico,0,LC
16759357,Rypticus randalli,DD,gulf-of-mexico,NA,DD
193272,Rypticus saponaceus,LC,gulf-of-mexico,0,LC
16759367,Rypticus subbifrenatus,LC,gulf-of-mexico,0,LC
190111,Fundulus grandis,LC,gulf-of-mexico,0,LC
191314,Fundulus similis,LC,gulf-of-mexico,0,LC
185971,Diapterus auratus,LC,gulf-of-mexico,0,LC
192930,Diapterus rhombeus,LC,gulf-of-mexico,0,LC
185994,Eucinostomus argenteus,LC,gulf-of-mexico,0,LC
185995,Eucinostomus gula,LC,gulf-of-mexico,0,LC
192932,Eucinostomus harengulus,LC,gulf-of-mexico,0,LC
195883,Eucinostomus havana,LC,gulf-of-mexico,0,LC
185996,Eucinostomus jonesii,LC,gulf-of-mexico,0,LC
185993,Eucinostomus melanopterus,LC,gulf-of-mexico,0,LC
185998,Eugerres brasilianus,LC,gulf-of-mexico,0,LC
185997,Eugerres plumieri,LC,gulf-of-mexico,0,LC
183992,Gerres cinereus,LC,gulf-of-mexico,0,LC
185874,Eucinostomus lefroyi,LC,gulf-of-mexico,0,LC
185922,Acyrtops beryllinus,LC,gulf-of-mexico,0,LC
186005,Gobiesox strumosus,LC,gulf-of-mexico,0,LC
185942,Barbulifer ceuthoecus,LC,gulf-of-mexico,0,LC
195871,Bathygobius antilliensis,LC,gulf-of-mexico,0,LC
185943,Bathygobius curacao,LC,gulf-of-mexico,0,LC
195872,Bathygobius lacertus,LC,gulf-of-mexico,0,LC
190959,Bathygobius mystacium,LC,gulf-of-mexico,0,LC
183177,Bathygobius soporator,LC,gulf-of-mexico,0,LC
185944,Bollmannia boqueronensis,LC,gulf-of-mexico,0,LC
185945,Bollmannia eigenmanni,LC,gulf-of-mexico,0,LC
53753301,Chriolepis bilix,DD,gulf-of-mexico,NA,DD
185962,Coryphopterus dicrus,LC,gulf-of-mexico,0,LC
185957,Coryphopterus glaucofraenum,LC,gulf-of-mexico,0,LC
185959,Coryphopterus punctipectophorus,LC,gulf-of-mexico,0,LC
191834,Centropomus poeyi,LC,gulf-of-mexico,0,LC
185963,Ctenogobius boleosoma,LC,gulf-of-mexico,0,LC
185965,Ctenogobius saepepallens,LC,gulf-of-mexico,0,LC
185964,Ctenogobius smaragdus,LC,gulf-of-mexico,0,LC
190960,Ctenogobius stigmaticus,LC,gulf-of-mexico,0,LC
185967,Ctenogobius stigmaturus,LC,gulf-of-mexico,0,LC
185986,Elacatinus oceanops,LC,gulf-of-mexico,0,LC
185974,Elacatinus xanthiprora,LC,gulf-of-mexico,0,LC
185915,Evermannichthys spongicola,LC,gulf-of-mexico,0,LC
185999,Evorthodus lyricus,LC,gulf-of-mexico,0,LC
186007,Gobioides broussonnetii,LC,gulf-of-mexico,0,LC
181984,Gobionellus oceanicus,LC,gulf-of-mexico,0,LC
186012,Gobiosoma bosc,LC,gulf-of-mexico,0,LC
190958,Gobiosoma robustum,LC,gulf-of-mexico,0,LC
186018,Gobulus myersi,LC,gulf-of-mexico,0,LC
190957,Lophogobius cyprinoides,LC,gulf-of-mexico,0,LC
186034,Lythrypnus elasson,LC,gulf-of-mexico,0,LC
186033,Lythrypnus nesiotes,LC,gulf-of-mexico,0,LC
186028,Lythrypnus phorellus,LC,gulf-of-mexico,0,LC
186030,Lythrypnus spilus,LC,gulf-of-mexico,0,LC
186035,Microgobius carri,LC,gulf-of-mexico,0,LC
186040,Microgobius gulosus,LC,gulf-of-mexico,0,LC
186037,Microgobius thalassinus,LC,gulf-of-mexico,0,LC
185885,Nes longus,LC,gulf-of-mexico,0,LC
186041,Oxyurichthys stigmalophius,LC,gulf-of-mexico,0,LC
186045,Priolepis hipoliti,LC,gulf-of-mexico,0,LC
185895,Psilotris alepis,LC,gulf-of-mexico,0,LC
185898,Risor ruber,LC,gulf-of-mexico,0,LC
185903,Tigrigobius dilepis,LC,gulf-of-mexico,0,LC
185982,Tigrigobius macrodon,LC,gulf-of-mexico,0,LC
185981,Tigrigobius multifasciatus,LC,gulf-of-mexico,0,LC
185983,Tigrigobius saucrus,VU,gulf-of-mexico,0.4,VU
185909,Varicus marilynae,DD,gulf-of-mexico,NA,DD
191196,Chriodorus atherinoides,LC,gulf-of-mexico,0,LC
15521852,Euleptorhamphus velox,LC,gulf-of-mexico,0,LC
15521875,Hemiramphus balao,LC,gulf-of-mexico,0,LC
15521927,Hemiramphus brasiliensis,LC,gulf-of-mexico,0,LC
191197,Hyporhamphus meeki,LC,gulf-of-mexico,0,LC
166985,Hyporhamphus unifasciatus,LC,gulf-of-mexico,0,LC
15521934,Oxyporhamphus similis,LC,gulf-of-mexico,0,LC
190409,Mugil liza,DD,gulf-of-mexico,NA,DD
192945,Mugil trichodon,DD,gulf-of-mexico,NA,DD
190429,Mulloidichthys martinicus,LC,gulf-of-mexico,0,LC
16545072,Mullus auratus,LC,gulf-of-mexico,0,LC
16545086,Pseudupeneus maculatus,LC,gulf-of-mexico,0,LC
16545164,Upeneus parvus,LC,gulf-of-mexico,0,LC
16545360,Lonchopisthus micrognathus,LC,gulf-of-mexico,0,LC
190079,Opistognathus aurifrons,LC,gulf-of-mexico,0,LC
16546023,Opistognathus lonchurus,LC,gulf-of-mexico,0,LC
190253,Opistognathus macrognathus,LC,gulf-of-mexico,0,LC
16546072,Opistognathus nothus,LC,gulf-of-mexico,0,LC
16546127,Opistognathus robinsi,LC,gulf-of-mexico,0,LC
16546144,Opistognathus whitehursti,LC,gulf-of-mexico,0,LC
196694,Citharichthys abbotti,LC,gulf-of-mexico,0,LC
16749571,Pempheris poeyi,LC,gulf-of-mexico,0,LC
16749725,Pempheris schomburgkii,LC,gulf-of-mexico,0,LC
186052,Ptereleotris calliura,LC,gulf-of-mexico,0,LC
193264,Bairdiella chrysoura,LC,gulf-of-mexico,0,LC
46104895,Corvula batabana,LC,gulf-of-mexico,0,LC
193266,Cynoscion nebulosus,LC,gulf-of-mexico,0,LC
47147574,Cynoscion nothus,LC,gulf-of-mexico,0,LC
46104959,Equetus lanceolatus,LC,gulf-of-mexico,0,LC
46105095,Equetus punctatus,LC,gulf-of-mexico,0,LC
47147749,Larimus fasciatus,LC,gulf-of-mexico,0,LC
193267,Leiostomus xanthurus,LC,gulf-of-mexico,0,LC
46105847,Menticirrhus saxatilis,LC,gulf-of-mexico,0,LC
193268,Micropogonias undulatus,LC,gulf-of-mexico,0,LC
46106057,Odontoscion dentex,LC,gulf-of-mexico,0,LC
16749758,Pareques iwamotoi,LC,gulf-of-mexico,0,LC
47148543,Pareques umbrosus,LC,gulf-of-mexico,0,LC
193270,Sciaenops ocellatus,LC,gulf-of-mexico,0,LC
193271,Stellifer lanceolatus,LC,gulf-of-mexico,0,LC
46106542,Umbrina coroides,LC,gulf-of-mexico,0,LC
16407002,Anthias nicholsi,LC,gulf-of-mexico,0,LC
20666401,Anthias woodsi,LC,gulf-of-mexico,0,LC
16750054,Baldwinella aureorubens,LC,gulf-of-mexico,0,LC
16750728,Baldwinella vivanus,LC,gulf-of-mexico,0,LC
190178,Centropristis fuscula,LC,gulf-of-mexico,0,LC
16433850,Centropristis ocyurus,LC,gulf-of-mexico,0,LC
16433946,Centropristis philadelphica,LC,gulf-of-mexico,0,LC
16435325,Centropristis striata,LC,gulf-of-mexico,0,LC
16407017,Choranthias tenuis,LC,gulf-of-mexico,0,LC
190325,Diplectrum bivittatum,LC,gulf-of-mexico,0,LC
16439926,Diplectrum formosum,LC,gulf-of-mexico,0,LC
190226,Diplectrum radiale,LC,gulf-of-mexico,0,LC
190251,Hemanthias leptus,LC,gulf-of-mexico,0,LC
190173,Hypoplectrus aberrans,LC,gulf-of-mexico,0,LC
190121,Hypoplectrus chlorurus,LC,gulf-of-mexico,0,LC
47149869,Hypoplectrus floridae,LC,gulf-of-mexico,0,LC
190290,Hypoplectrus gemma,LC,gulf-of-mexico,0,LC
16751128,Hypoplectrus gummigutta,LC,gulf-of-mexico,0,LC
16759093,Hypoplectrus guttavarius,LC,gulf-of-mexico,0,LC
16759066,Hypoplectrus indigo,LC,gulf-of-mexico,0,LC
47149703,Hypoplectrus maculiferus,DD,gulf-of-mexico,NA,DD
16759111,Hypoplectrus nigricans,LC,gulf-of-mexico,0,LC
16759126,Hypoplectrus puella,LC,gulf-of-mexico,0,LC
16759144,Hypoplectrus unicolor,LC,gulf-of-mexico,0,LC
190105,Plectranthias garrupellus,LC,gulf-of-mexico,0,LC
16759242,Pronotogrammus martinicensis,LC,gulf-of-mexico,0,LC
16759398,Schultzea beta,LC,gulf-of-mexico,0,LC
16759463,Serraniculus pumilio,LC,gulf-of-mexico,0,LC
16759509,Serranus annularis,LC,gulf-of-mexico,0,LC
190218,Serranus atrobranchus,LC,gulf-of-mexico,0,LC
190297,Serranus baldwini,LC,gulf-of-mexico,0,LC
16759518,Serranus chionaraia,LC,gulf-of-mexico,0,LC
16759549,Serranus luciopercanus,LC,gulf-of-mexico,0,LC
16759552,Serranus notospilus,LC,gulf-of-mexico,0,LC
16759556,Serranus phoebe,LC,gulf-of-mexico,0,LC
190339,Serranus subligarius,LC,gulf-of-mexico,0,LC
16759559,Serranus tabacarius,LC,gulf-of-mexico,0,LC
16759567,Serranus tortugarum,LC,gulf-of-mexico,0,LC
190348,Astroscopus y-graecum,LC,gulf-of-mexico,0,LC
190151,Kathetostoma albigutta,LC,gulf-of-mexico,0,LC
190135,Xenocephalus egregius,LC,gulf-of-mexico,0,LC
47139706,Acanthurus tractus,LC,gulf-of-mexico,0,LC
186038,Microgobius microlepis,LC,gulf-of-mexico,0,LC
186042,Palatogobius paradoxus,LC,gulf-of-mexico,0,LC
186043,Parrella macropteryx,DD,gulf-of-mexico,NA,DD
16441862,Porichthys plectrodon,LC,gulf-of-mexico,0,LC
191822,Elops saurus,LC,gulf-of-mexico,0,LC
185954,Coryphopterus eidolon,VU,gulf-of-mexico,0.4,VU
155021,Coryphopterus hyalinus,VU,gulf-of-mexico,0.4,VU
185958,Coryphopterus lipernes,VU,gulf-of-mexico,0.4,VU
185960,Coryphopterus personatus,VU,gulf-of-mexico,0.4,VU
185952,Coryphopterus thrix,VU,gulf-of-mexico,0.4,VU
185955,Coryphopterus tortugae,VU,gulf-of-mexico,0.4,VU
192934,Ctenogobius shufeldti,LC,gulf-of-mexico,0,LC
185980,Elacatinus prochilos,EN,gulf-of-mexico,0.6,EN
186013,Gobiosoma grosvenori,LC,gulf-of-mexico,0,LC
154799,Serranus tigrinus,LC,gulf-of-mexico,0,LC
177982,Acanthurus chirurgus,LC,gulf-of-mexico,0,LC
177953,Acanthurus coeruleus,LC,gulf-of-mexico,0,LC
194303,Albula vulpes,LC,gulf-of-mexico,0,LC
155310,Atherinomorus stipes,LC,gulf-of-mexico,0,LC
154767,Membras martinica,LC,gulf-of-mexico,0,LC
191191,Menidia beryllina,LC,gulf-of-mexico,0,LC
155207,Menidia peninsulae,LC,gulf-of-mexico,0,LC
154844,Platybelone argalus,LC,gulf-of-mexico,0,LC
155259,Strongylura marina,LC,gulf-of-mexico,0,LC
46104027,Chasmodes saburrae,LC,gulf-of-mexico,0,LC
46104049,Entomacrodus nigricans,LC,gulf-of-mexico,0,LC
46104052,Hypleurochilus bermudensis,LC,gulf-of-mexico,0,LC
46104061,Hypleurochilus springeri,LC,gulf-of-mexico,0,LC
46104064,Hypsoblennius hentz,LC,gulf-of-mexico,0,LC
46104071,Hypsoblennius invemar,LC,gulf-of-mexico,0,LC
46104074,Hypsoblennius ionthas,LC,gulf-of-mexico,0,LC
191828,Lupinoblennius nicholsi,LC,gulf-of-mexico,0,LC
46104090,Ophioblennius macclurei,LC,gulf-of-mexico,0,LC
198632,Scartella cristata,LC,gulf-of-mexico,0,LC
46104116,Acanthemblemaria aspera,LC,gulf-of-mexico,0,LC
46104127,Chaenopsis ocellata,LC,gulf-of-mexico,0,LC
47142333,Chaenopsis roseola,LC,gulf-of-mexico,0,LC
46104133,Emblemaria atlantica,LC,gulf-of-mexico,0,LC
46104136,Emblemaria pandionis,LC,gulf-of-mexico,0,LC
46104139,Emblemaria piratula,LC,gulf-of-mexico,0,LC
46104142,Emblemariopsis bahamensis,LC,gulf-of-mexico,0,LC
185179,Emblemariopsis diaphana,LC,gulf-of-mexico,0,LC
46104147,Hemiemblemaria simula,LC,gulf-of-mexico,0,LC
46104150,Stathmonotus hemphillii,LC,gulf-of-mexico,0,LC
47143351,Stathmonotus tekla,LC,gulf-of-mexico,0,LC
165695,Chaetodon capistratus,LC,gulf-of-mexico,0,LC
165611,Chaetodon ocellatus,LC,gulf-of-mexico,0,LC
155220,Chaetodon sedentarius,LC,gulf-of-mexico,0,LC
165637,Chaetodon striatus,LC,gulf-of-mexico,0,LC
165627,Prognathodes aculeatus,LC,gulf-of-mexico,0,LC
165621,Prognathodes aya,LC,gulf-of-mexico,0,LC
165646,Prognathodes guyanensis,LC,gulf-of-mexico,0,LC
16421352,Aulostomus maculatus,LC,gulf-of-mexico,0,LC
190329,Cyprinodon artifrons,LC,gulf-of-mexico,0,LC
189823,Cyprinodon variegatus,LC,gulf-of-mexico,0,LC
46104160,Dactyloscopus moorei,LC,gulf-of-mexico,0,LC
46104167,Dactyloscopus tridigitatus,LC,gulf-of-mexico,0,LC
46104170,Gillellus greyae,LC,gulf-of-mexico,0,LC
155059,Gillellus healae,LC,gulf-of-mexico,0,LC
46104173,Gillellus uranidea,LC,gulf-of-mexico,0,LC
46104176,Platygillellus rubrocinctus,LC,gulf-of-mexico,0,LC
194309,Elops smithi,DD,gulf-of-mexico,NA,DD
132764,Alphestes afer,LC,gulf-of-mexico,0,LC
132761,Cephalopholis cruentata,LC,gulf-of-mexico,0,LC
132806,Cephalopholis fulva,LC,gulf-of-mexico,0,LC
39303,Dermatolepis inermis,LC,gulf-of-mexico,0,LC
132819,Epinephelus adscensionis,LC,gulf-of-mexico,0,LC
7854,Hyporthodus drummondhayi,LC,gulf-of-mexico,0,LC
132770,Epinephelus guttatus,LC,gulf-of-mexico,0,LC
195409,Epinephelus itajara,EN,gulf-of-mexico,0.6,EN
44681,Epinephelus morio,NT,gulf-of-mexico,0.2,NT
7862,Epinephelus striatus,CR,gulf-of-mexico,0.8,CR
132771,Gonioplectrus hispanus,LC,gulf-of-mexico,0,LC
64400,Hyporthodus flavolimbatus,LC,gulf-of-mexico,0,LC
132827,Hyporthodus mystacinus,LC,gulf-of-mexico,0,LC
7860,Hyporthodus nigritus,NT,gulf-of-mexico,0.2,NT
7861,Hyporthodus niveatus,LC,gulf-of-mexico,0,LC
155279,Liopropoma aberrans,LC,gulf-of-mexico,0,LC
132830,Mycteroperca acutirostris,LC,gulf-of-mexico,0,LC
132724,Mycteroperca bonaci,VU,gulf-of-mexico,0.4,VU
64410,Mycteroperca interstitialis,VU,gulf-of-mexico,0.4,VU
14050,Mycteroperca microlepis,LC,gulf-of-mexico,0,LC
132729,Mycteroperca phenax,LC,gulf-of-mexico,0,LC
44682,Mycteroperca tigris,LC,gulf-of-mexico,0,LC
44683,Mycteroperca venenosa,EN,gulf-of-mexico,0.6,EN
132727,Cephalopholis furcifer,LC,gulf-of-mexico,0,LC
16781113,Fistularia petimba,LC,gulf-of-mexico,0,LC
16781124,Fistularia tabacaria,LC,gulf-of-mexico,0,LC
46109145,Eugerres awlae,LC,gulf-of-mexico,0,LC
61984292,Gnatholepis thompsoni,LC,gulf-of-mexico,0,LC
187570,Bodianus pulchellus,LC,gulf-of-mexico,0,LC
187672,Bodianus rufus,LC,gulf-of-mexico,0,LC
187546,Clepticus parrae,LC,gulf-of-mexico,0,LC
190757,Cryptotomus roseus,LC,gulf-of-mexico,0,LC
187613,Decodon puellaris,LC,gulf-of-mexico,0,LC
