comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1969,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1970,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1971,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1972,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1973,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1974,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1975,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1976,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1977,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1978,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1979,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1980,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1981,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1982,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1983,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1984,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1985,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1986,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1987,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1988,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1989,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1990,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1991,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1992,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1993,LC,Lower Risk/least concern,0,NA,NA
